VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
2242,DELICATO VINEYARDS INC,21538,La Merika Cab Svgn CC,9.52,13.99,750,60,571.2,36,566.64,332.79,3.98,7982.65,-4.56,-0.80474,0.6,0.992016807
10754,PERFECTA WINES,23966,Nortico Alvarinho,9.52,13.99,750,60,571.2,45,629.55,153.89,5.04,28720.52,58.35,9.26853,0.75,1.102153361
9165,ULTRA BEVERAGE COMPANY LLP,25176,Casas Del Bosque Sauv Bl,3.48,5.29,750,164,570.72,140,740.6,195.73,15.72,68054.7,169.88,22.93816,0.853658537,1.297659097
8673,STE MICHELLE WINE ESTATES,19568,14 Hands Moscato,6.07,8.99,750,94,570.58,85,798.15,599.36,9.38,15919.7,227.57,28.51218,0.904255319,1.398839777
9815,WINE GROUP INC,39747,Foxhorn Pnt Grigio/Chard Bl,5.33,8.99,1500,107,570.31,100,850,162.81,22.47,27100.41,279.69,32.90471,0.934579439,1.490417492
8004,SAZERAC CO INC,5954,Fireball Cinnamon Whisky,2.96,3.99,200,192,568.32,192,766.08,7.98,40.32,50293.62,197.76,25.81454,1,1.347972973
10754,PERFECTA WINES,23902,Dom St Andrieu Rose CdP,10.52,15.99,750,54,568.08,169,2702.31,1614.99,18.77,28720.52,2134.23,78.97799,3.12962963,4.75691804
12331,STELLAR IMPORTING CO LLC,17464,Zacharias Merlot,7.89,11.99,750,72,568.08,55,659.45,83.93,6.18,119.23,91.37,13.85549,0.763888889,1.160840023
7749,R.P.IMPORTS INC,16398,Shane The Unknown Syrah No C,25.8,39.99,750,22,567.6,39,1559.61,599.85,4.35,91.5,992.01,63.60629,1.772727273,2.747727273
2000,SOUTHERN WINE & SPIRITS NE,23337,Ch Pichon Longevile 11 Comts,94.59,139.99,750,6,567.54,30,4199.7,1819.87,3.34,19016.59,3632.16,86.48618,5,7.399830849
1650,Circa Wines,24147,Toucas Vinho Verde DOC,5.91,9.99,750,96,567.36,88,878.12,398.6,9.81,211.97,310.76,35.38924,0.916666667,1.547729836
8892,TRINCHERO FAMILY ESTATES,33067,Montevina Pnt Grigio Cal,5.91,10.99,750,96,567.36,56,503.44,89.9,6.29,11595.97,-63.92,-12.69665,0.583333333,0.887337845
6785,PALM BAY INTERNATIONAL INC,24015,Mazzei Zisola Notto Rosso,12.33,18.99,750,46,567.18,72,1367.28,607.68,8.03,13605.41,800.1,58.51764,1.565217391,2.410663281
6785,PALM BAY INTERNATIONAL INC,16148,Cavit Alta Luna Pnt Nr,9.45,13.99,750,60,567,20,279.8,125.91,2.23,13605.41,-287.2,-102.64475,0.333333333,0.493474427
2000,SOUTHERN WINE & SPIRITS NE,10374,Hazlitt White Cat Fngr Lakes,5.19,8.99,750,109,565.71,107,935.93,455.47,11.89,19016.59,370.22,39.55638,0.981651376,1.654434251
653,STATE WINE & SPIRITS,19653,Alias Cab Svgn,5.88,8.99,750,96,564.48,83,912.17,252.77,9.29,8014.98,347.69,38.11680,0.864583333,1.615947421
4425,MARTIGNETTI COMPANIES,24975,Tenshen White,11.76,17.99,750,48,564.48,256,4605.44,2374.68,28.52,144929.24,4040.96,87.74319,5.333333333,8.158730159
90047,CRUSH WINES,15774,Paul D Zweigelt Weinland,7.61,13.99,1000,74,563.14,37,534.13,331.27,5.55,1457.73,-29.01,-5.43126,0.5,0.948485279
653,STATE WINE & SPIRITS,23784,Zolo Malbec Rsv,11.72,16.99,750,48,562.56,37,713.63,441.77,4.1,8014.98,151.07,21.16923,0.770833333,1.268540245
4425,MARTIGNETTI COMPANIES,2743,Linkwood 15 Yr Old Sngl Malt,62.49,79.99,750,9,562.41,59,4719.41,3359.58,46.55,144929.24,4157,88.08304,6.555555556,8.391404847
8892,TRINCHERO FAMILY ESTATES,13959,Charles & Charles Rose,9.52,13.99,750,59,561.68,35,489.65,223.84,3.9,11595.97,-72.03,-14.71051,0.593220339,0.871759721
1590,DIAGEO CHATEAU ESTATE WINES,10242,Rosenblum RSV Znfdl Monte Rs,15.17,21.99,750,37,561.29,340,7476.6,2836.71,37.94,7259.75,6915.31,92.49271,9.189189189,13.32038697
9744,FREDERICK WILDMAN & SONS,27137,P Jolivet Ply Fume 14 Griott,15.58,23.99,750,36,560.88,15,359.85,167.93,1.67,3999.93,-201.03,-55.86494,0.416666667,0.641581087
9552,M S WALKER INC,23204,Benvolio Prosecco Italia DOC,11.68,17.99,750,48,560.64,19,341.81,269.85,2.09,55551.82,-218.83,-64.02095,0.395833333,0.609678225
8673,STE MICHELLE WINE ESTATES,11868,Columbia Crest Two Vines Rsl,4.63,6.99,750,121,560.23,88,625.62,237.17,9.81,15919.7,65.39,10.45203,0.727272727,1.116719919
9552,M S WALKER INC,19663,Silver Palm 12 Chard No Cst,7.89,14.99,750,71,560.19,63,913.37,224.84,7.06,55551.82,353.18,38.66779,0.887323944,1.630464664
4425,MARTIGNETTI COMPANIES,16991,Ch Bellevue St-Emil 09 Gr Cr,46.66,97.99,750,12,559.92,26,1819.74,699.9,2.9,144929.24,1259.82,69.23077,2.166666667,3.25
9552,M S WALKER INC,22935,Adelsheim Bryan Creek Pnt Nr,46.66,69.99,750,12,559.92,35,2449.65,1329.81,3.88,55551.82,1889.73,77.14286,2.916666667,4.375
10754,PERFECTA WINES,24495,Ch Giscours Margaux 06,23.33,34.99,375,24,559.92,55,1924.45,1049.7,3.16,28720.52,1364.53,70.90493,2.291666667,3.437008858
1590,DIAGEO CHATEAU ESTATE WINES,23201,Sterling Vntnr Coll Rose Ltd,6.66,12.99,750,84,559.44,81,1013.19,559.56,9,7259.75,453.75,44.78430,0.964285714,1.811078936
9552,M S WALKER INC,19459,Verite La Muse Red Sonoma,279.6,424.99,750,2,559.2,2,849.98,424.99,0.22,55551.82,290.78,34.21022,1,1.519992847
10754,PERFECTA WINES,22169,Billecart-Salmon Brut Rsv,15.53,22.99,375,36,559.08,16,399.84,74.97,0.91,28720.52,-159.24,-39.82593,0.444444444,0.71517493
4425,MARTIGNETTI COMPANIES,15249,Colby Red,5.82,8.49,750,96,558.72,96,815.04,169.8,10.76,144929.24,256.32,31.44876,1,1.458762887
9552,M S WALKER INC,24205,Raeburn Chard RRV,6.81,18.99,750,82,558.42,731,7974.19,2144.48,81.87,55551.82,7415.77,92.99716,8.914634146,14.27991476
12546,JIM BEAM BRANDS COMPANY,630,Pinnacle Vodka,11.62,14.99,1000,48,557.76,11,164.89,134.91,11.55,123880.97,-392.87,-238.26187,0.229166667,0.295628944
4425,MARTIGNETTI COMPANIES,19247,Schug Sonoma Cnty Chard,11.61,17.99,750,48,557.28,78,1403.22,449.75,8.73,144929.24,845.94,60.28563,1.625,2.517980189
9552,M S WALKER INC,43916,Dom Lafage Cote Est Blanc,7.74,11.99,750,72,557.28,30,359.7,95.92,3.36,55551.82,-197.58,-54.92911,0.416666667,0.645456503
2000,SOUTHERN WINE & SPIRITS NE,20056,Ch Rauzan-Segla 10 Brdx,139.07,209.99,750,4,556.28,7,1469.93,1049.95,0.78,19016.59,913.65,62.15602,1.75,2.642428274
2000,SOUTHERN WINE & SPIRITS NE,23287,Ch Lynch Bages Paulliac 11,92.71,139.99,750,6,556.26,70,9799.3,1679.88,7.87,19016.59,9243.04,94.32347,11.66666667,17.6164024
4425,MARTIGNETTI COMPANIES,15272,Ch Montelena Znfdl Napa Vly,23.17,34.99,750,24,556.08,5,174.95,139.96,0.55,144929.24,-381.13,-217.85081,0.208333333,0.314613005
9552,M S WALKER INC,19189,Castello di Meleto Chianti,9.93,14.99,750,56,556.08,172,2976.28,1711,19.07,55551.82,2420.2,81.31627,3.071428571,5.352251475
8320,SHAW ROSS INT L IMP LTD,20114,Wolfgang Puck Chard,9.26,13.99,750,60,555.6,46,641.54,165.88,5.15,3151.92,85.94,13.39589,0.766666667,1.154679626
1703,ALISA CARR BEVERAGES,90088,Ch Le Petite Mouton 12 Pauil,92.46,134.99,750,6,554.76,26,3509.74,2564.81,2.89,172,2954.98,84.19370,4.333333333,6.326591679
6280,UNCORKED,21696,Shelburne Vyds Lake View Wh,8.66,12.99,750,64,554.24,23,298.77,129.9,2.57,15.26,-255.47,-85.50725,0.359375,0.5390625
17035,PERNOD RICARD USA,3759,Absolut Elyx,34.61,44.99,1000,16,553.76,15,674.85,314.93,15.75,123780.22,121.09,17.94325,0.9375,1.218668737
7749,R.P.IMPORTS INC,19595,Ch Doisy Daene Sauternes 10,50.33,73.99,750,11,553.63,13,961.87,295.96,1.45,91.5,408.24,42.44233,1.181818182,1.737387786
4425,MARTIGNETTI COMPANIES,17332,Sean Minor 4B Cntl Cst Chard,7.38,10.99,750,75,553.5,43,472.57,164.85,4.81,144929.24,-80.93,-17.12551,0.573333333,0.853785005
2000,SOUTHERN WINE & SPIRITS NE,11489,C K Mondavi Cab Svgn,5.22,7.99,750,106,553.32,66,517.34,327.58,7.31,19016.59,-35.98,-6.95481,0.622641509,0.934974337
3252,E & J GALLO WINERY,17486,Barefoot Cellars Red Moscato,4.41,6.49,187,125,551.25,113,733.37,363.44,3.25,61966.91,182.12,24.83330,0.904,1.330376417
6785,PALM BAY INTERNATIONAL INC,18089,Cavit Moscato,8.61,14.99,1500,64,551.04,38,569.62,389.74,8.46,13605.41,18.58,3.26182,0.59375,1.03371806
8320,SHAW ROSS INT L IMP LTD,248,Wild Shot Reposado Mezcal,39.36,49.99,750,14,551.04,12,599.88,349.93,9.45,3151.92,48.84,8.14163,0.857142857,1.088632404
10754,PERFECTA WINES,19345,Jip Jip Rocks Shiraz/CabSvgn,11.48,16.99,750,48,551.04,60,1019.4,84.95,6.75,28720.52,468.36,45.94467,1.25,1.849956446
1392,CONSTELLATION BRANDS INC,36653,R M Woodbridge Rsl,3.86,7.99,750,142,548.12,130,948.7,725,14.37,79528.99,400.58,42.22410,0.915492958,1.730825367
4425,MARTIGNETTI COMPANIES,19865,Clarendelle Brdx Rouge,13.01,18.99,750,42,546.42,259,4918.41,2734.56,28.81,144929.24,4371.99,88.89031,6.166666667,9.001152959
6280,UNCORKED,20317,Jonathan Edwards Svgn Bl,15.17,21.99,750,36,546.12,7,149.93,149.93,0.77,15.26,-396.19,-264.24998,0.194444444,0.274536732
7153,PINE STATE TRADING CO,2089,Bloom Gin,16.53,24.99,750,33,545.49,172,3782.28,2616.81,135.63,15884.82,3236.79,85.57775,5.212121212,6.933729308
9552,M S WALKER INC,10938,Grahams 40-Yr Tawny Port,90.9,139.99,750,6,545.4,12,1679.88,1119.92,1.32,55551.82,1134.48,67.53340,2,3.080088009
4425,MARTIGNETTI COMPANIES,14935,J Lohr Tower Road Petite Sir,12.98,19.99,750,42,545.16,41,834.59,410.8,4.57,144929.24,289.43,34.67930,0.976190476,1.530908357
12546,JIM BEAM BRANDS COMPANY,4892,DeKuyper Coffee Brandy,7.46,9.99,1000,73,544.58,66,659.34,249.75,69.3,123880.97,114.76,17.40528,0.904109589,1.210731206
9165,ULTRA BEVERAGE COMPANY LLP,25586,Rex Hill Williamette Pnt Nr,4.57,6.99,375,119,543.83,119,831.81,216.69,6.71,68054.7,287.98,34.62089,1,1.529540481
9552,M S WALKER INC,22477,Mionetto IL Moscato,8.49,12.99,750,64,543.36,94,747.06,400.53,10.46,55551.82,203.7,27.26689,1.46875,1.374889576
9165,ULTRA BEVERAGE COMPANY LLP,11453,Hangtime Pnt Nr Cal,11.56,16.99,750,47,543.32,33,560.67,339.8,3.66,68054.7,17.35,3.09451,0.70212766,1.031933299
90024,VINILANDIA USA,25306,Cyprus Cab Svgn,22.57,34.99,750,24,541.68,1,34.99,34.99,0.11,2802.64,-506.69,-1448.09946,0.041666667,0.064595333
1392,CONSTELLATION BRANDS INC,23182,Mark West Pnt Nr Willamette,15.03,24.99,750,36,541.08,26,607.74,463.8,2.88,79528.99,66.66,10.96851,0.722222222,1.123198048
17035,PERNOD RICARD USA,718,Hiram Walker Mango,8.07,10.49,1000,67,540.69,60,629.4,545.48,63,123780.22,88.71,14.09438,0.895522388,1.164068135
2000,SOUTHERN WINE & SPIRITS NE,23359,Ferrari Carano Cab Svgn Rsv,33.78,49.99,750,16,540.48,14,695.86,345.93,1.56,19016.59,155.38,22.32920,0.875,1.287485198
8673,STE MICHELLE WINE ESTATES,33513,Dom Ste Michelle Brut Rose,8.84,12.99,750,61,539.24,23,322.77,280.8,2.53,15919.7,-216.47,-67.06633,0.37704918,0.598564647
9552,M S WALKER INC,16202,Simple Life Chard,7.48,10.99,750,72,538.56,72,911.28,37.97,8.1,55551.82,372.72,40.90071,1,1.692067736
10754,PERFECTA WINES,13921,Live-A-Little Wicked White,7.48,10.99,750,72,538.56,72,791.28,65.94,8.1,28720.52,252.72,31.93813,1,1.469251337
8112,MOET HENNESSY USA INC,35589,Cape Mentelle Sem/Svgn Bl,6.89,11.99,750,78,537.42,66,715.34,129.88,7.43,48347.26,177.92,24.87209,0.846153846,1.331063228
90010,VINEXTRA INC,18536,Andrew Will Two Blondes WA,44.66,66.99,750,12,535.92,12,803.88,66.99,1.35,524.94,267.96,33.33333,1,1.5
480,BACARDI USA INC,29472,M & R X Dry Vermouth,5.88,8.99,1000,91,535.08,88,791.12,575.36,13.2,89286.27,256.04,32.36424,0.967032967,1.478507887
2000,SOUTHERN WINE & SPIRITS NE,24596,Pitagora Red Blend,14.86,21.99,750,36,534.96,5,118.95,118.95,0.55,19016.59,-416.01,-349.73518,0.138888889,0.222353073
8892,TRINCHERO FAMILY ESTATES,16166,Sutter Home Pnt Nr,4.05,5.99,750,132,534.6,112,670.88,41.93,12.6,11595.97,136.28,20.31362,0.848484848,1.254919566
9165,ULTRA BEVERAGE COMPANY LLP,25378,Fratelli Urciuolo Greco di T,5.4,7.99,750,99,534.6,99,791.01,375.53,11.02,68054.7,256.41,32.41552,1,1.47962963
8892,TRINCHERO FAMILY ESTATES,16472,Lock & Key Meritage,8.9,12.99,750,60,534,60,779.4,246.81,6.75,11595.97,245.4,31.48576,1,1.459550562
9552,M S WALKER INC,26102,Finca El Origen Rsva Malbec,8.9,12.99,750,60,534,48,623.52,51.96,5.4,55551.82,89.52,14.35720,0.8,1.167640449
10754,PERFECTA WINES,22457,L'Ecole No 41 Chard Columbia,14.83,24.99,750,36,533.88,19,474.81,299.88,2.1,28720.52,-59.07,-12.44077,0.527777778,0.889357159
9552,M S WALKER INC,21837,Gerard Bertrand Gr Teroir Rd,8.21,11.99,750,65,533.65,61,1148.39,540.71,6.8,55551.82,614.74,53.53060,0.938461538,2.151953528
2000,SOUTHERN WINE & SPIRITS NE,23278,Turnbull Cab Svgn 11,33.33,54.99,750,16,533.28,37,1982.63,1225.77,4.1,19016.59,1449.35,73.10239,2.3125,3.71780303
9206,PHILLIPS PRODUCTS CO.,8391,Cabrito Blanco,13.33,17.99,750,40,533.2,58,1043.42,143.92,45.68,2211.83,510.22,48.89881,1.45,1.956901725
4425,MARTIGNETTI COMPANIES,25466,Zonin Prosecco,7.84,11.99,750,68,533.12,23,275.77,71.94,2.57,144929.24,-257.35,-93.32052,0.338235294,0.51727566
3960,DIAGEO NORTH AMERICA INC,1882,Seagrams 7 Crown,3.7,4.99,375,144,532.8,50,249.5,99.8,19.65,257032.07,-283.3,-113.54709,0.347222222,0.468280781
7153,PINE STATE TRADING CO,24349,Fess Parker Pnt Nr Bien Naci,35.48,54.99,750,15,532.2,29,1594.71,824.85,3.23,15884.82,1062.51,66.62716,1.933333333,2.996448703
10754,PERFECTA WINES,17371,Castelmaure Corbieres,8.84,12.99,750,60,530.4,36,467.64,38.97,4.05,28720.52,-62.76,-13.42058,0.6,0.881674208
90024,VINILANDIA USA,15418,The First Lady Cab Svgn,8.84,12.99,750,60,530.4,60,779.4,168.87,6.72,2802.64,249,31.94765,1,1.469457014
1392,CONSTELLATION BRANDS INC,6892,Vendange Cab Svgn,3.39,4.99,750,156,528.84,160,798.4,119.76,17.96,79528.99,269.56,33.76253,1.025641026,1.509719386
9552,M S WALKER INC,24454,Convento Las Claras 12 Tinto,14.28,22.99,750,37,528.36,185,4065.15,2369.91,20.5,55551.82,3536.79,87.00269,5,7.693901885
90024,VINILANDIA USA,16786,Attrezzi 10 Moscato d'Asti,8.78,12.99,750,60,526.8,12,155.88,12.99,1.35,2802.64,-370.92,-237.95227,0.2,0.295899772
1392,CONSTELLATION BRANDS INC,15888,R M Woodbridge Malbec,4.05,7.99,750,130,526.5,139,1050.61,524.28,15.46,79528.99,524.11,49.88626,1.069230769,1.995460589
9165,ULTRA BEVERAGE COMPANY LLP,34733,Lake Sonoma Cab Svgn AV,15.03,22.99,750,35,526.05,22,527.78,263.89,2.45,68054.7,1.73,0.32779,0.628571429,1.003288661
3924,HEAVEN HILL DISTILLERIES,1029,Fulton's Harvest Apple Pie L,5.26,6.99,750,100,526,285,2484.15,1338.45,224.58,14069.87,1958.15,78.82576,2.85,4.722718631
480,BACARDI USA INC,201,Nassua Royale Liqueur,15.47,19.49,1000,34,525.98,36,701.64,194.9,37.8,89286.27,175.66,25.03563,1.058823529,1.333967071
10754,PERFECTA WINES,20521,Croix de Beaucaillou St Juln,30.91,64.99,750,17,525.47,40,1879.6,798.83,4.45,28720.52,1354.13,72.04352,2.352941176,3.57698822
3252,E & J GALLO WINERY,6265,Gallo Fairbanks Sherry,3.39,4.99,750,155,525.45,166,828.34,553.89,18.36,61966.91,302.89,36.56590,1.070967742,1.576439243
1650,Circa Wines,23451,Terra Mia Lacryma Christi Wh,8.33,13.49,750,63,524.79,63,778.87,221.82,7.06,211.97,254.08,32.62162,1,1.484155567
653,STATE WINE & SPIRITS,20491,Wild Oats Chard Cntrl Ranges,7.28,10.99,750,72,524.16,44,527.56,155.87,4.92,8014.98,3.4,0.64448,0.611111111,1.006486569
90024,VINILANDIA USA,18611,Stonehaven Svgn Bl,9.03,13.99,750,58,523.74,72,1007.28,237.83,8.06,2802.64,483.54,48.00453,1.24137931,1.923244358
11567,CAMPARI AMERICA,1124,Manchester Conn Wild Turkey,43.64,54.99,750,12,523.68,0,0,0,0,20964.81,-523.68,#NAME?,0,0
6785,PALM BAY INTERNATIONAL INC,10057,Rocca delle Macie Sasyr Tscn,8.44,12.99,750,62,523.28,81,1052.19,259.8,9.06,13605.41,528.91,50.26754,1.306451613,2.010759058
90024,VINILANDIA USA,17026,Pares Balta Brut Cava Pendes,10.06,16.99,750,52,523.12,163,2737.37,1528.09,18.12,2802.64,2214.25,80.88969,3.134615385,5.232776418
3960,DIAGEO NORTH AMERICA INC,918,Smirnoff Cherry Vodka,10.89,14.49,1000,48,522.72,43,623.07,492.66,45.15,257032.07,100.35,16.10573,0.895833333,1.191976584
9165,ULTRA BEVERAGE COMPANY LLP,20955,Pacific Rim Dry Rsl,3.37,4.99,750,155,522.35,155,773.45,224.55,17.36,68054.7,251.1,32.46493,1,1.480712166
4425,MARTIGNETTI COMPANIES,18948,Austin Hope 10 Syrah,24.83,37.99,750,21,521.43,12,455.88,189.95,1.35,144929.24,-65.55,-14.37878,0.571428571,0.874288016
8320,SHAW ROSS INT L IMP LTD,2833,Old Smuggler,7.24,9.99,1000,72,521.28,58,579.42,259.74,60.9,3151.92,58.14,10.03417,0.805555556,1.111533149
2000,SOUTHERN WINE & SPIRITS NE,45710,Ferrari-Carano Terre Chard,24.82,35.99,750,21,521.22,21,638.79,125.96,2.36,19016.59,117.57,18.40511,1,1.225566939
7153,PINE STATE TRADING CO,8914,Egri Bikaver Bulls Blood Eg,7.55,10.49,750,69,520.95,69,723.81,262.25,54.36,15884.82,202.86,28.02669,1,1.389403974
3960,DIAGEO NORTH AMERICA INC,911,Yukon Jack,15.32,20.99,1000,34,520.88,51,1070.49,776.63,53.55,257032.07,549.61,51.34191,1.5,2.055156658
653,STATE WINE & SPIRITS,19657,Manifesto! Cab Svgn,7.23,10.99,750,72,520.56,52,675.48,220.83,5.82,8014.98,154.92,22.93480,0.722222222,1.297602582
3924,HEAVEN HILL DISTILLERIES,8456,Harwood Canadian,9.64,13.49,1750,54,520.56,54,728.46,94.43,99.2,14069.87,207.9,28.53966,1,1.399377593
4692,KOBRAND CORPORATION,25070,Jadot Savigny les Beaune 13,23.64,34.99,750,22,520.08,62,2169.38,1119.68,6.92,9139.38,1649.3,76.02633,2.818181818,4.171242886
480,BACARDI USA INC,3461,Corzo Silver Tequila,39.99,49.99,750,13,519.87,14,699.86,449.91,11.04,89286.27,179.99,25.71800,1.076923077,1.346221171
516,BANFI PRODUCTS CORP,22841,Banfi Poggio Alle Mura Rsva,64.93,99.99,750,8,519.44,18,1876.82,1241.88,2,8510.41,1357.38,72.32340,2.25,3.613160327
1392,CONSTELLATION BRANDS INC,4361,Casa Noble Repsdo La Carreta,43.28,57.99,750,12,519.36,12,695.88,173.97,9.44,79528.99,176.52,25.36644,1,1.339879852
7239,REMY COINTREAU USA INC,4698,Metaxa 5 Star,10.38,21.99,750,50,519,111,1868.89,885.46,12.36,16978.67,1349.89,72.22951,2.22,3.600944123
1590,DIAGEO CHATEAU ESTATE WINES,20891,Legend of the Vine Cab Svgn,1.98,2.99,750,262,518.76,262,783.38,65.78,29.46,7259.75,264.62,33.77926,1,1.51010101
90011,FORTUNE WINE BROKERS LLC,23466,R Merlo Blackbird Red,10.8,15.99,750,48,518.4,6,93.94,78.95,0.66,238.61,-424.46,-451.84160,0.125,0.18121142
10754,PERFECTA WINES,23964,La Font de Notre Dame Rastea,13.99,22.99,750,37,517.63,44,1011.56,942.59,4.84,28720.52,493.93,48.82854,1.189189189,1.9542144
3960,DIAGEO NORTH AMERICA INC,207,Smirnoff Pomegrante,11.5,14.49,1000,45,517.5,54,782.46,246.33,56.7,257032.07,264.96,33.86243,1.2,1.512
3924,HEAVEN HILL DISTILLERIES,190,Christian Bros Ruby Port,3.06,4.29,750,169,517.14,168,720.72,120.12,132.31,14069.87,203.58,28.24675,0.99408284,1.393665158
4692,KOBRAND CORPORATION,22827,Taittinger La Francaise,57.43,84.99,1500,9,516.87,8,679.92,424.95,1.79,9139.38,163.05,23.98076,0.888888889,1.315456498
4425,MARTIGNETTI COMPANIES,13941,Dom du Grand Tinel Ch d Pape,30.4,44.99,750,17,516.8,72,3239.28,2339.48,7.98,144929.24,2722.48,84.04584,4.235294118,6.267956656
9552,M S WALKER INC,24124,Tarima 14 Blanco Alicante,6.07,8.99,750,85,515.95,214,2127.86,1178.78,23.78,55551.82,1611.91,75.75263,2.517647059,4.124159318
12546,JIM BEAM BRANDS COMPANY,4460,Cruzan Strawberry Rum,8.45,10.99,750,61,515.45,54,593.46,362.67,42.55,123880.97,78.01,13.14495,0.885245902,1.151343486
6213,MHW LTD,842,Bols Apricot Flavored Brand,8.45,10.99,1000,61,515.45,61,670.39,362.67,64.05,9621.58,154.94,23.11192,1,1.300591716
4425,MARTIGNETTI COMPANIES,18753,Yellow Tail Sweet White Roo,3.3,4.99,1500,156,514.8,156,778.44,164.67,35.06,144929.24,263.64,33.86774,1,1.512121212
6280,UNCORKED,20319,Jonathan Edwards Chard,14.28,21.99,750,36,514.08,7,143.93,103.95,0.77,15.26,-370.15,-257.17363,0.194444444,0.279975879
10000,MAJESTIC FINE WINES,26167,KJ Jackson Est Cab Svgn Alex,17.12,24.99,750,30,513.6,18,449.82,174.93,2.01,17587.59,-63.78,-14.17900,0.6,0.875817757
1587,VINEYARD BRANDS INC,26756,A Innocenti Nonni Cab Svgn,8.55,12.99,750,60,513,48,623.52,220.83,5.37,6070.09,110.52,17.72517,0.8,1.215438596
9552,M S WALKER INC,17138,Steele Red Hills Cab Svgn,8.55,12.49,750,60,513,67,1249.33,704.64,7.44,55551.82,736.33,58.93799,1.116666667,2.435341131
9552,M S WALKER INC,23394,Couleurs Du Sud Viognier,6.75,9.99,750,76,513,255,2547.45,1048.95,28.41,55551.82,2034.45,79.86222,3.355263158,4.965789474
10000,MAJESTIC FINE WINES,13446,La Crema Pnt Nr Sonoma Coast,8.55,12.99,375,60,513,54,701.46,402.69,3.05,17587.59,188.46,26.86682,0.9,1.367368421
4425,MARTIGNETTI COMPANIES,34525,Neyers Merlot Napa,16.54,31.99,750,31,512.74,316,8210.84,4988.08,35.06,144929.24,7698.1,93.75533,10.19354839,16.01365214
10754,PERFECTA WINES,24001,Lee Family Farm Rio Tinto S,11.64,16.99,750,44,512.16,43,730.57,254.85,4.8,28720.52,218.41,29.89583,0.977272727,1.426448766
1590,DIAGEO CHATEAU ESTATE WINES,44232,Acacia Winery Pnt Nr Lake,21.33,31.99,750,24,511.92,9,287.91,223.93,0.99,7259.75,-224.01,-77.80556,0.375,0.562412096
2555,DISARONNO INTERNATIONAL LLC,1066,DiSaronno Cavalli Glass Pack,15.99,21.99,750,32,511.68,63,1369.37,561.74,49.64,5861.03,857.69,62.63391,1.96875,2.676223421
8004,SAZERAC CO INC,2962,Mount Royal Light Canadian W,8.52,10.99,1750,60,511.2,60,659.4,10.99,110.25,50293.62,148.2,22.47498,1,1.289906103
17037,Dunn Wine Brokers,25758,Angels Landing Svgn Bl,10.64,16.49,750,48,510.72,28,461.72,214.37,3.12,358.03,-49,-10.61249,0.583333333,0.904057018
90017,THE IMPORTED GRAPE LLC,42797,Ricardo Santos Malbec Mendza,10.64,18.49,750,48,510.72,70,1218.3,345.31,7.83,80.03,707.58,58.07929,1.458333333,2.385455827
9622,WEIN BAUER INC,25431,Schlink Haus Kabinett,7.09,10.99,750,72,510.48,60,659.4,98.91,6.74,222.23,148.92,22.58417,0.833333333,1.291725435
90011,FORTUNE WINE BROKERS LLC,16955,Mapuche Svgn Blanc,7.09,11.99,750,72,510.48,72,833.28,103.91,8.09,238.61,322.8,38.73848,1,1.632346027
9552,M S WALKER INC,4902,Ron Virgin Bold Coconut Rum,8.65,10.99,750,59,510.35,178,1956.22,1175.93,140.36,55551.82,1445.87,73.91142,3.016949153,3.833094935
9165,ULTRA BEVERAGE COMPANY LLP,4191,Ypioca Cachaca Crystal Rum,14.17,18.99,1000,36,510.12,0,0,0,0,68054.7,-510.12,#NAME?,0,0
7153,PINE STATE TRADING CO,25358,Honig Late Harvest Svgn Bl,42.46,61.99,375,12,509.52,0,0,0,0,15884.82,-509.52,#NAME?,0,0
9165,ULTRA BEVERAGE COMPANY LLP,21975,Trim Cabernet Sauvignon,8.49,12.99,750,60,509.4,56,727.44,194.85,6.26,68054.7,218.04,29.97361,0.933333333,1.42803298
7245,PROXIMO SPIRITS INC.,276,Bushmills Black Bush,26.8,36.99,1000,19,509.2,14,517.86,517.86,14.7,38994.78,8.66,1.67227,0.736842105,1.01700707
9552,M S WALKER INC,22475,MSH Cellars Svgn Bl Napa Vly,8.21,11.99,750,62,509.02,160,1918.4,695.42,17.88,55551.82,1409.38,73.46643,2.580645161,3.768810656
4425,MARTIGNETTI COMPANIES,36088,Dom Poujol Rose Coteaux du,11.56,16.99,750,44,508.64,85,1614.15,645.66,9.48,144929.24,1105.51,68.48868,1.931818182,3.173462567
3951,HIGHLAND WINE MERCHANTS LLC,25493,Lunadoro Toscana Memoria IGT,10.59,15.99,750,48,508.32,25,399.75,31.98,2.81,29.43,-108.57,-27.15947,0.520833333,0.78641407
4425,MARTIGNETTI COMPANIES,41531,Yellow Tail Shiraz/Grenache,5.29,7.99,750,96,507.84,62,495.38,223.72,6.9,144929.24,-12.46,-2.51524,0.645833333,0.975464713
9552,M S WALKER INC,16774,Hartford Court Chard RRV,16.89,24.99,750,30,506.7,39,998.61,176.93,4.37,55551.82,491.91,49.25947,1.3,1.970811131
